  Time                 , I(R1)                , V(R2:1,C1:2)         , V(C1:2)              
  1.286108397955e-03  ,-6.223720016054e+01  ,9.864204210755e-03  ,3.525000000000e+00  
  1.917651366705e-03  ,-6.042158507281e+01  ,8.863031914052e-03  ,3.525000000000e+00  
  3.180737304205e-03  ,-5.708088227874e+01  ,6.996887396860e-03  ,3.525000000000e+00  
  5.706909179205e-03  ,-5.125202485212e+01  ,3.749727630540e-03  ,3.525000000000e+00  
  1.075925292921e-02  ,-4.239340264111e+01  ,-1.190734869252e-03  ,3.525000000000e+00  
  1.913737792921e-02  ,-3.333374150579e+01  ,-6.239698106871e-03  ,3.525000000000e+00  
  2.933269042921e-02  ,-2.787529973572e+01  ,-9.284271070078e-03  ,3.525000000000e+00  
  4.387956542921e-02  ,-2.476341609075e+01  ,-1.101763870994e-02  ,3.525000000000e+00  
  6.126706542921e-02  ,-2.374622672721e+01  ,-1.158611333502e-02  ,3.525000000000e+00  
  8.768581542921e-02  ,-2.347401099164e+01  ,-1.173651313063e-02  ,3.525000000000e+00  
  1.244483154292e-01  ,-2.347519711927e+01  ,-1.173717783379e-02  ,3.525000000000e+00  
  1.979733154292e-01  ,-2.347308257571e+01  ,-1.173704989045e-02  ,3.525000000000e+00  
  3.450233154292e-01  ,-2.347529247031e+01  ,-1.173711520291e-02  ,3.525000000000e+00  
  6.391233154292e-01  ,-2.347417026577e+01  ,-1.173709543768e-02  ,3.525000000000e+00  
  1.227323315429e+00  ,-2.347417877464e+01  ,-1.173708873553e-02  ,3.525000000000e+00  
  2.403723315429e+00  ,-2.347417859682e+01  ,-1.173708909379e-02  ,3.525000000000e+00  
  4.756523315429e+00  ,-2.347417821503e+01  ,-1.173708930755e-02  ,3.525000000000e+00  
  9.462123315429e+00  ,-2.347417859035e+01  ,-1.173708909740e-02  ,3.525000000000e+00  
  1.887332331543e+01  ,-2.347417840491e+01  ,-1.173708920124e-02  ,3.525000000000e+00  
  3.769572331543e+01  ,-2.347417840358e+01  ,-1.173708920198e-02  ,3.525000000000e+00  
  7.534052331543e+01  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  1.253437233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  1.753469233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.253501233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.753533233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  3.253565233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  3.753597233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  4.253629233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  4.753661233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  5.253693233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  5.753725233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  6.253757233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  6.753789233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  7.253821233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  7.753853233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  8.253885233154e+02  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  8.753917233154e+02  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  9.000000000082e+02  ,2.351900278719e+01  ,1.171138149536e-02  ,3.475000000000e+00  
  9.010266000082e+02  ,2.347390661986e+01  ,1.173725497604e-02  ,3.475000000000e+00  
  9.030798000082e+02  ,2.347444257972e+01  ,1.173692767399e-02  ,3.475000000000e+00  
  9.071862000082e+02  ,2.347418248208e+01  ,1.173708692558e-02  ,3.475000000000e+00  
  9.153990000082e+02  ,2.347417435181e+01  ,1.173709146346e-02  ,3.475000000000e+00  
  9.318246000082e+02  ,2.347418244257e+01  ,1.173708694761e-02  ,3.475000000000e+00  
  9.646758000082e+02  ,2.347417841086e+01  ,1.173708919792e-02  ,3.475000000000e+00  
  1.014679000008e+03  ,2.347417839666e+01  ,1.173708920583e-02  ,3.475000000000e+00  
  1.064682200008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.114685400008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.164688600008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.214691800008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.264695000008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.314698200008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.364701400008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.414704600008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.464707800008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.514711000008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.564714200008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.614717400008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.664720600008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.714723800008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.764727000008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  1.800000000007e+03  ,-2.350546073467e+01  ,-1.171914830757e-02  ,3.525000000000e+00  
  1.802000800007e+03  ,-2.347356880414e+01  ,-1.173744245454e-02  ,3.525000000000e+00  
  1.806002400007e+03  ,-2.347477963000e+01  ,-1.173674061965e-02  ,3.525000000000e+00  
  1.814005600007e+03  ,-2.347418291521e+01  ,-1.173708668551e-02  ,3.525000000000e+00  
  1.830012000007e+03  ,-2.347417390729e+01  ,-1.173709170989e-02  ,3.525000000000e+00  
  1.862024800007e+03  ,-2.347417839565e+01  ,-1.173708920640e-02  ,3.525000000000e+00  
  1.912028000007e+03  ,-2.347417841186e+01  ,-1.173708919736e-02  ,3.525000000000e+00  
  1.962031200007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.012034400007e+03  ,-2.347417840375e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.062037600007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.112040800007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.162044000007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.212047200007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.262050400007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.312053600007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.362056800007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.412060000007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.462063200007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.512066400007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.562069600007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.612072800007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.662076000007e+03  ,-2.347417840376e+01  ,-1.173708920188e-02  ,3.525000000000e+00  
  2.700000000008e+03  ,2.350327558483e+01  ,1.172040154932e-02  ,3.475000000000e+00  
  2.702292800008e+03  ,2.347353671444e+01  ,1.173746018944e-02  ,3.475000000000e+00  
  2.706878400008e+03  ,2.347481241266e+01  ,1.173672249810e-02  ,3.475000000000e+00  
  2.716049600008e+03  ,2.347418254466e+01  ,1.173708689226e-02  ,3.475000000000e+00  
  2.734392000008e+03  ,2.347417427486e+01  ,1.173709150480e-02  ,3.475000000000e+00  
  2.771076800008e+03  ,2.347417839726e+01  ,1.173708920550e-02  ,3.475000000000e+00  
  2.821080000008e+03  ,2.347417841025e+01  ,1.173708919826e-02  ,3.475000000000e+00  
  2.871083200008e+03  ,2.347417840376e+01  ,1.173708920187e-02  ,3.475000000000e+00  
  2.921086400008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  2.971089600008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.021092800008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.071096000008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.121099200008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.171102400008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.221105600008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.271108800008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.321112000008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.371115200008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.421118400008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.471121600008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.521124800008e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.571128000008e+03  ,2.347417840376e+01  ,1.173708920188e-02  ,3.475000000000e+00  
  3.600000000000e+03  ,2.347417840375e+01  ,1.173708920188e-02  ,3.475000000000e+00  
