  Time                 , I(R1)                , V(L1:2,C2:2)         , V(R2:2,C2:2)         , V(C2:2)              
  9.078672000082e+02  ,7.610431293231e+00  ,2.070009619457e-02  ,1.689534508937e-02  ,3.475000000000e+00  
  9.183568000082e+02  ,7.610341237852e+00  ,2.070015720390e-02  ,1.689498715879e-02  ,3.475000000000e+00  
  9.391568000082e+02  ,7.610358752325e+00  ,2.070014730149e-02  ,1.689496732746e-02  ,3.475000000000e+00  
  9.807568000082e+02  ,7.610350163313e+00  ,2.070015215782e-02  ,1.689497708909e-02  ,3.475000000000e+00  
  1.030760000008e+03  ,7.610350065478e+00  ,2.070015221299e-02  ,1.689497717869e-02  ,3.475000000000e+00  
  1.080763200008e+03  ,7.610350075997e+00  ,2.070015220706e-02  ,1.689497716904e-02  ,3.475000000000e+00  
  1.130766400008e+03  ,7.610350076210e+00  ,2.070015220694e-02  ,1.689497716886e-02  ,3.475000000000e+00  
  1.180769600008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.230772800008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.280776000008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.330779200008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.380782400008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.430785600008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.480788800008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.530792000008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.580795200008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.630798400008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.680801600008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.730804800008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.780808000008e+03  ,7.610350076104e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
  1.800000000007e+03  ,-8.013158724845e+00  ,-2.047240250774e-02  ,-1.657416068248e-02  ,3.525000000000e+00  
  1.800667400007e+03  ,-7.645774680585e+00  ,-2.068019693821e-02  ,-1.686361495274e-02  ,3.525000000000e+00  
  1.802002200007e+03  ,-7.582533702087e+00  ,-2.071581830130e-02  ,-1.691959377212e-02  ,3.525000000000e+00  
  1.804671800007e+03  ,-7.606607766657e+00  ,-2.070226195029e-02  ,-1.689829514031e-02  ,3.525000000000e+00  
  1.808850200007e+03  ,-7.613815008995e+00  ,-2.069819883649e-02  ,-1.689190515199e-02  ,3.525000000000e+00  
  1.817207000007e+03  ,-7.607015975670e+00  ,-2.070203181989e-02  ,-1.689793317471e-02  ,3.525000000000e+00  
  1.833920600007e+03  ,-7.610280292633e+00  ,-2.070019154787e-02  ,-1.689503904703e-02  ,3.525000000000e+00  
  1.867347800007e+03  ,-7.610419191312e+00  ,-2.070011324287e-02  ,-1.689491588344e-02  ,3.525000000000e+00  
  1.917351000007e+03  ,-7.610281404053e+00  ,-2.070019092130e-02  ,-1.689503806150e-02  ,3.525000000000e+00  
  1.967354200007e+03  ,-7.610349800329e+00  ,-2.070015236247e-02  ,-1.689497741349e-02  ,3.525000000000e+00  
  2.017357400007e+03  ,-7.610350350110e+00  ,-2.070015205253e-02  ,-1.689497692598e-02  ,3.525000000000e+00  
  2.067360600007e+03  ,-7.610350077204e+00  ,-2.070015220638e-02  ,-1.689497716797e-02  ,3.525000000000e+00  
  2.117363800007e+03  ,-7.610350075009e+00  ,-2.070015220762e-02  ,-1.689497716992e-02  ,3.525000000000e+00  
  2.167367000007e+03  ,-7.610350076100e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.217370200007e+03  ,-7.610350076108e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.267373400007e+03  ,-7.610350076098e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.317376600007e+03  ,-7.610350076108e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.367379800007e+03  ,-7.610350076098e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.417383000007e+03  ,-7.610350076108e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.467386200007e+03  ,-7.610350076098e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.517389400007e+03  ,-7.610350076107e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.567392600007e+03  ,-7.610350076098e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.617395800007e+03  ,-7.610350076107e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.667399000007e+03  ,-7.610350076098e+00  ,-2.070015220700e-02  ,-1.689497716895e-02  ,3.525000000000e+00  
  2.700000000008e+03  ,7.848236487582e+00  ,2.056565154947e-02  ,1.670545536603e-02  ,3.475000000000e+00  
  2.701758400008e+03  ,7.614665503860e+00  ,2.069773037993e-02  ,1.689075563569e-02  ,3.475000000000e+00  
  2.705275200008e+03  ,7.606438912439e+00  ,2.070234609270e-02  ,1.689883490879e-02  ,3.475000000000e+00  
  2.712308800008e+03  ,7.610139056341e+00  ,2.070027118954e-02  ,1.689516715351e-02  ,3.475000000000e+00  
  2.725182400008e+03  ,7.610555832028e+00  ,2.070003619206e-02  ,1.689479186207e-02  ,3.475000000000e+00  
  2.750929600008e+03  ,7.610146903010e+00  ,2.070026676582e-02  ,1.689516018054e-02  ,3.475000000000e+00  
  2.800932800008e+03  ,7.610348678867e+00  ,2.070015299472e-02  ,1.689497841065e-02  ,3.475000000000e+00  
  2.850936000008e+03  ,7.610350236416e+00  ,2.070015211662e-02  ,1.689497702647e-02  ,3.475000000000e+00  
  2.900939200008e+03  ,7.610350077741e+00  ,2.070015220608e-02  ,1.689497716750e-02  ,3.475000000000e+00  
  2.950942400008e+03  ,7.610350074477e+00  ,2.070015220792e-02  ,1.689497717039e-02  ,3.475000000000e+00  
  3.000945600008e+03  ,7.610350076097e+00  ,2.070015220701e-02  ,1.689497716896e-02  ,3.475000000000e+00  
  3.050948800008e+03  ,7.610350076111e+00  ,2.070015220700e-02  ,1.689497716894e-02  ,3.475000000000e+00  
  3.100952000008e+03  ,7.610350076098e+00  ,2.070015220700e-02  ,1.689497716896e-02  ,3.475000000000e+00  
  3.150955200008e+03  ,7.610350076110e+00  ,2.070015220700e-02  ,1.689497716894e-02  ,3.475000000000e+00  
  3.200958400008e+03  ,7.610350076098e+00  ,2.070015220700e-02  ,1.689497716896e-02  ,3.475000000000e+00  
  3.250961600008e+03  ,7.610350076110e+00  ,2.070015220700e-02  ,1.689497716894e-02  ,3.475000000000e+00  
  3.300964800008e+03  ,7.610350076099e+00  ,2.070015220700e-02  ,1.689497716896e-02  ,3.475000000000e+00  
  3.350968000008e+03  ,7.610350076110e+00  ,2.070015220700e-02  ,1.689497716894e-02  ,3.475000000000e+00  
  3.400971200008e+03  ,7.610350076099e+00  ,2.070015220700e-02  ,1.689497716896e-02  ,3.475000000000e+00  
  3.450974400008e+03  ,7.610350076110e+00  ,2.070015220700e-02  ,1.689497716894e-02  ,3.475000000000e+00  
  3.500977600008e+03  ,7.610350076099e+00  ,2.070015220700e-02  ,1.689497716896e-02  ,3.475000000000e+00  
  3.550980800008e+03  ,7.610350076110e+00  ,2.070015220700e-02  ,1.689497716894e-02  ,3.475000000000e+00  
  3.600000000000e+03  ,7.610350076099e+00  ,2.070015220700e-02  ,1.689497716895e-02  ,3.475000000000e+00  
